Santa Marta bush tyrant,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'conservation status': 'endangered', 'geographic distribution includes': 'Colombia', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'type specimen repository': 'Harvard UNiversity, Museum of Comparative Zoology', 'visual system': 'corneal eyes'}"
Santa Marta foliage-gleaner,"{'auditory system': 'tympanic middle ear', 'conservation status': 'vulnerable', 'geographic distribution includes': 'Colombia', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Santa Marta mountain tanager,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '41 g', 'ecoregion': 'Santa Marta Montane Forests', 'geographic distribution includes': 'Colombia', 'habitat': 'mountain,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Santa Marta parakeet,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'biogeographic realm': 'The Neotropics', 'conservation status': 'endangered', 'geographic distribution includes': 'Colombia', 'habitat': 'mountain,terrestrial', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'type specimen repository': '(CM) - CM Birds Collection {http://www.carnegiemnh.org/birds/index.html}', 'visual system': 'corneal eyes'}"
Santa Marta sabrewing,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'conservation status': 'critically endangered', 'geographic distribution includes': 'Colombia', 'habitat': 'montane forest,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Santa Marta screech owl,"{'auditory system': 'otoliths', 'conservation status': 'vulnerable', 'habitat': 'mountain,terrestrial', 'hearing range': '1000 Hz', 'hearing threshold': '-15 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Santa Marta tapaculo,"{'auditory system': 'otoliths', 'biogeographic realm': 'The Neotropics', 'ecoregion': 'Santa Marta Montane Forests', 'geographic distribution includes': 'Colombia', 'habitat': 'montane forest,terrestrial', 'hearing range': '1000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Santa Marta warbler,"{'auditory system': 'tympanic middle ear', 'conservation status': 'vulnerable', 'geographic distribution includes': 'Colombia', 'habitat': 'mountain,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Santa Marta woodstar,"{'auditory system': 'otoliths', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Colombia', 'habitat': 'terrestrial', 'hearing range': '1000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Santa Marta wren,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'conservation status': 'critically endangered', 'geographic distribution includes': 'Colombia', 'habitat': 'mountain,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'type specimen repository': '(CM) - CM Birds Collection {http://www.carnegiemnh.org/birds/index.html}', 'visual system': 'corneal eyes'}"
Santarem parakeet,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'conservation status': 'endangered', 'geographic distribution includes': 'Bolivia', 'habitat': 'tropical,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sao Francisco black tyrant,"{'auditory system': 'otoliths', 'body mass': '20.5 g', 'geographic distribution includes': 'Brazil', 'habitat': 'tropical,terrestrial', 'hearing range': '1000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sapayoa,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '20.8 g', 'ecoregion': 'Eastern Panamanian Montane Forests', 'geographic distribution includes': 'Colombia', 'habitat': 'river,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sapphire flycatcher,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the palearctic', 'body mass': '8 g', 'geographic distribution includes': 'Vietnam', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'Harvard UNiversity, Museum of Comparative Zoology', 'visual system': 'corneal eyes'}"
Sapphire quail-dove,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '203 g', 'ecoregion': 'Napo Moist Forests', 'geographic distribution includes': 'Brazil', 'habitat': 'tropical,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sapphire-bellied hummingbird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'conservation status': 'cites appendix ii', 'ecoregion': 'Amazon-Orinoco-Southern Caribbean Mangroves', 'geographic distribution includes': 'Colombia', 'habitat': 'subtropical', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Sapphire-rumped parrotlet,"{'auditory system': 'otoliths', 'behavioral circadian rhythm': 'diurnal', 'body mass': '62.6 g', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Brazil', 'habitat': 'tropical,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Sapphire-spangled emerald,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'conservation status': 'cites appendix ii', 'ecoregion': 'Campos Rupestres Montane Savanna', 'geographic distribution includes': 'United States', 'habitat': 'terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visits flowers of': 'corneal eyes'}"
Sapphire-throated hummingbird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '4.2 g', 'conservation status': 'cites appendix ii', 'ecoregion': 'Magdalena-Urab· Moist Forests', 'geographic distribution includes': 'Costa Rica', 'habitat': 'tropical', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Sapphire-vented puffleg,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '6.4 g', 'conservation status': 'cites appendix ii', 'genome size': '1.221 pg', 'geographic distribution includes': 'United States', 'habitat': 'subtropical,terrestrial', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Sardinian warbler,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '20 g', 'eats': 'North Atlantic', 'geographic distribution includes': 'arid', 'habitat': '8.3 years', 'life span': 'flight', 'locomotion': '365 days', 'onset of fertility': 'Increasing', 'population trend': 'corneal eyes', 'visual system': '11.7 g'}"
Sarus crane,"{'auditory system': 'otoliths', 'geographic distribution includes': 'Australia', 'habitat': 'arid', 'hearing range': '1000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Sassi's olive greenbul,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '19 g', 'ecoregion': 'Albertine Rift Montane Forests', 'geographic distribution includes': 'Democratic Republic Of The Congo', 'habitat': 'tropical', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Satanic nightjar,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'conservation status': 'vulnerable', 'ecoregion': 'Sulawesi Lowland Rain Forests', 'geographic distribution includes': 'Indonesia', 'habitat': 'mountain,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Satin bowerbird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '290 g', 'eats': 'Queensland Tropical Rain Forests', 'ecoregion': 'United States', 'geographic distribution includes': 'terrestrial', 'habitat': '10 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'corneal eyes'}"
Satin flycatcher,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '23 g', 'ecoregion': 'Tirari-Sturt Stony Desert', 'geographic distribution includes': 'Australia', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Satin swiftlet,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'South Pacific', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'trophic guild': 'insectivore', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Saturnine antshrike,"{'auditory system': 'otoliths', 'biogeographic realm': 'The Neotropics', 'body mass': '22.5 g', 'ecoregion': 'Purus-Madeira Moist Forests', 'geographic distribution includes': 'Bolivia', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Satyr tragopan,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'body shape': 'bilaterally symmetric', 'diet includes': 'fruit', 'geographic distribution includes': 'United States', 'habitat': 'forest', 'locomotion': 'flight', 'native range includes': 'Asia', 'parental care': 'no parental care', 'population trend': 'Decreasing', 'social system': 'group living', 'visual system': 'corneal eyes'}"
Saunders's gull,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the indo-malayan realm', 'eats': 'nectonic', 'ecomorphological guild': 'Jian Nan Subtropical Evergreen Forests', 'ecoregion': 'Asia', 'geographic distribution includes': 'beach', 'habitat': '20 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'NHMUK', 'type specimen repository': 'corneal eyes'}"
Saunders's tern,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '45 g', 'eats': 'nectonic', 'ecomorphological guild': 'Mozambique', 'geographic distribution includes': 'terrestrial', 'habitat': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'NHMUK', 'type specimen repository': 'corneal eyes'}"
Savanna hawk,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '808 g', 'conservation status': 'cites appendix ii', 'eats': 'United States', 'geographic distribution includes': 'swamp', 'habitat': 'freshwater habitat,flight', 'locomotion': 'Stable', 'population trend': 'Harvard UNiversity, Museum of Comparative Zoology', 'type specimen repository': 'corneal eyes'}"
Savanna nightjar,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the palearctic', 'body mass': '78 g', 'geographic distribution includes': 'Sulu Sea', 'habitat': 'savanna,freshwater habitat', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Savannah sparrow,"{'auditory system': 'tympanic middle ear', 'body mass': '22.5 g', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Savi's warbler,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '14 g', 'foraging habitat': 'terrestrial', 'geographic distribution includes': 'Aegean Sea', 'habitat': 'marsh', 'life span': '9.8 years', 'locomotion': 'flight', 'population trend': 'Stable', 'trophic guild': 'invertivore', 'visual system': 'corneal eyes', 'weight': '13.9 g'}"
Savile's bustard,"{'auditory system': 'tympanic middle ear', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Cameroon', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Saw-billed hermit,"{'mutualistic with': 'tympanic middle ear', 'auditory system': 'The Neotropics', 'biogeographic realm': '7.9 g', 'body mass': 'near threatened', 'conservation status': 'Brazil', 'geographic distribution includes': 'terrestrial', 'habitat': 'flight', 'locomotion': 'Decreasing', 'population trend': 'Instituto Nacional da Mata Atl‚ntica - INMA', 'type specimen repository': 'corneal eyes'}"
Saxaul sparrow,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the palearctic', 'ecoregion': 'Altai Alpine Meadow And Tundra', 'geographic distribution includes': 'Turkmenistan', 'habitat': 'valley,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Say's phoebe,"{'biogeographic realm': 'The Nearctic', 'eats': 'terrestrial', 'foraging habitat': 'Kansas', 'geographic distribution includes': 'savanna', 'habitat': '2 /year', 'litters per year': 'flight', 'locomotion': 'Increasing', 'population trend': '12 days', 'prenatal development duration': 'invertivore', 'preys on': '21.8 g'}"
Sayaca tanager,"{'mutualistic with': 'tympanic middle ear', 'auditory system': 'The Neotropics', 'biogeographic realm': '34.4 g', 'body mass': 'Cerrado', 'eats': 'Rio De Janeiro', 'ecoregion': '5000 Hz', 'geographic distribution includes': '10 dB', 'hearing range': 'flight', 'hearing threshold': 'apatite', 'locomotion': 'corneal eyes'}"
Scale-crested pygmy tyrant,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '6.9 g', 'eats': '1.126 pg', 'genome size': 'Bolivia', 'geographic distribution includes': 'montane forest', 'habitat': 'terrestrial,flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Stable', 'population trend': 'corneal eyes'}"
Scale-feathered malkoha,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'The Philippines', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Scale-throated earthcreeper,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'ecoregion': 'Central Andean Puna', 'geographic distribution includes': 'Bolivia', 'habitat': 'grassland,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Scale-throated hermit,"{'mutualistic with': 'tympanic middle ear', 'auditory system': 'The Neotropics', 'biogeographic realm': '5.3 g', 'body mass': 'cites appendix ii', 'conservation status': 'Paraguay', 'eats': 'terrestrial', 'geographic distribution includes': 'flight', 'habitat': 'Decreasing', 'locomotion': 'corneal eyes'}"
Scaled antbird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '11 g', 'geographic distribution includes': 'Brazil', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'University Museum of Zoology, Cambridge', 'visual system': 'corneal eyes'}"
Scaled antpitta,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '116 g', 'ecoregion': 'Eastern Cordillera Real Montane Forests', 'geographic distribution includes': 'North Pacific', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Scaled chachalaca,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'South Atlantic', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Scaled dove,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '52.9 g', 'eats': 'South Atlantic', 'geographic distribution includes': 'tropical', 'habitat': 'terrestrial,20 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Stable', 'population trend': 'corneal eyes'}"
Scaled flowerpiercer,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '16 g', 'ecoregion': 'Tepuis', 'geographic distribution includes': 'Venezuela', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Scaled fruiteater,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '95 g', 'eats': '1.624 pg', 'genome size': 'Bolivia', 'geographic distribution includes': 'tropical', 'habitat': 'terrestrial,flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'corneal eyes'}"
Scaled ground cuckoo,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'ecoregion': 'Madeira-TapajÛS Moist Forests', 'geographic distribution includes': 'Brazil', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'type specimen repository': '(CM) - CM Birds Collection {http://www.carnegiemnh.org/birds/index.html}', 'visual system': 'corneal eyes'}"
Scaled metaltail,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '5.2 g', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Bolivia', 'habitat': 'tropical,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Scaled piculet,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '11.5 g', 'ecoregion': 'Cordillera La Costa Montane Forests', 'geographic distribution includes': 'Colombia', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Scaled pigeon,{}
Scaled quail,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Nearctic', 'body mass': '184 g', 'foraging habitat': 'terrestrial', 'geographic distribution includes': 'United States', 'habitat': 'desert', 'locomotion': 'flight', 'native range includes': 'United States', 'population trend': 'Decreasing', 'prenatal development duration': '21 days', 'trophic guild': 'granivore', 'visual system': 'corneal eyes'}"
Scaled spinetail,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '15 g', 'conservation status': 'endangered', 'geographic distribution includes': 'Brazil', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Scaled woodcreeper,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '29.2 g', 'ecoregion': 'Campos Rupestres Montane Savanna', 'geographic distribution includes': 'Brazil', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
