Mangrove golden whistler
Mangrove honeyeater
Mangrove hummingbird
Mangrove kingfisher
Mangrove pitta
Mangrove rail
Mangrove robin
Mangrove sunbird
Mangrove swallow
Mangrove vireo
Mangrove warbler
Mangrove whistler
Manicoré warbling antbird
Manipur bush quail
Manipur fulvetta
Mantanani scops owl
Mantled hawk
Manu antbird
Manu parrotlet
Manus boobook
Manus cuckooshrike
Manus dwarf kingfisher
Manus fantail
Manus friarbird
Manus masked owl
Manus monarch
Manx shearwater
Many-banded aracari
Many-colored Chaco finch
Many-colored bushshrike
Many-colored fruit dove
Many-colored rush tyrant
Many-spotted hummingbird
Many-striped canastero
Mao
Maquis canastero
Marabou stork
Maracaibo tody-flycatcher
Marail guan
Maranon pigeon
Marañón crescentchest
Marañón spinetail
Marañón thrush
Marbled duck
Marbled frogmouth
Marbled godwit
Marbled honeyeater
Marbled murrelet
Marbled wood quail
Marbled wren-babbler
Marble-faced bristle tyrant
Marcapata spinetail
Margaret's batis
Mariana crow
Mariana fruit dove
Mariana kingfisher
Mariana swiftlet
Marianne white-eye
Marico flycatcher
Marico sunbird
Marigold lorikeet
Markham's storm petrel
Marmora's warbler
Maroon oriole
Maroon shining parrot
Maroon woodpecker
Maroon-backed accentor
Maroon-backed whistler
Maroon-bellied parakeet
Maroon-belted chat-tyrant
Maroon-breasted philentoma
Maroon-chested ground dove
Maroon-fronted parrot
Maroon-naped sunbird
Maroon-tailed parakeet
Marquesan ground dove
Marquesan imperial pigeon
Marquesan kingfisher
Marquesan monarch
Marquesan swiftlet
Marsh antwren
Marsh babbler
Marsh grassbird
Marsh owl
Marsh sandpiper
Marsh seedeater
Marsh tapaculo
Marsh tchagra
Marsh tit
Marsh warbler
Marsh widowbird
Marsh wren
Marshall's iora
Martens's warbler
Martial eagle
Martinique oriole
Marvellous spatuletail
Masafuera rayadito
Mascarene coot
Mascarene grey parakeet
Mascarene martin
Mascarene paradise flycatcher
Mascarene parrot
Mascarene petrel
Mascarene swiftlet
Mascarene teal
Masked antpitta
Masked booby
Masked bowerbird
Masked cardinal
Masked crimson tanager
Masked duck
Masked finch
Masked finfoot
Masked flowerpiercer
Masked fruiteater
Masked gnatcatcher
Masked lapwing
Masked lark
Masked laughingthrush
Masked mountain tanager
Masked saltator
Mato Grosso swift
Maui ʻalauahio
Mbulu white-eye
McConnell's flycatcher
McConnell's spinetail
McGregor's cuckooshrike
McKay's bunting
Meadow bunting
Meadow pipit
Mediterranean flycatcher
Mediterranean gull
Medium ground finch
Medium tree finch
Meek's lorikeet
Meek's pygmy parrot
Mees's nightjar
Mees's white-eye
Mekong wagtail
Melancholy woodpecker
Melanesian flycatcher
Merlin
Meyer's parrot
Mindanao hawk-owl
Mindanao pygmy babbler
Mindoro bleeding-heart
Mindoro racket-tail
Miombo wren-warbler
Moluccan drongo-cuckoo
Moluccan goshawk
Mongolian short-toed lark
Morepork
Mottled duck
Mountain plover
Mountain serin
Mourning dove
Mrs. Gould's sunbird
Mrs. Hume's pheasant
Mérida flowerpiercer
Mérida sunangel
Mérida tapaculo
Mérida wren
Nahan's partridge
Negros bleeding-heart pigeon
Nene
Neumann's starling
New Zealand kaka
New Zealand merganser
Niam-Niam parrot
Niau kingfisher
Noisy miner
Northern bobwhite
Northern dark newtonia
Northern flicker
Northern mountain cacique
Northern shoveler
Northern wheatear
Northern white-crowned tapaculo
Oʻahu ʻōʻō
Oberholser's fruit dove
Ochre oriole
Olivaceous siskin
Olive long-tailed cuckoo
Olive-breasted greenbul
Olive-brown oriole
Olive-faced flatbill
Olive-headed greenbul
Opalton grasswren
Orange-eyed flatbill
Oriental bay owl
Oriental scops owl
Outcrop sabrewing
Ovenbird
Pacific antwren
Pacific baza
Pacific black duck
Pacific elaenia
Pacific emerald dove
Pacific flatbill
Pacific golden plover
Pacific gull
Pacific hornero
Pacific imperial pigeon
Pacific kingfisher
Pacific koel
Pacific long-tailed cuckoo
Pacific loon
Pacific parakeet
Pacific parrotlet
Pacific pygmy owl
Pacific reef heron
Pacific robin
Pacific royal flycatcher
Pacific screech owl
Pacific swallow
Pacific swift
Pacific tuftedcheek
Pacific wren
Pacific-slope flycatcher
Paddyfield pipit
Paddyfield warbler
Pagan reed warbler
Paint-billed crake
Painted bunting
Painted bush quail
Painted buttonquail
Painted finch
Painted francolin
Painted honeyeater
Painted manakin
Painted parakeet
Painted quail-thrush
Painted sandgrouse
Painted spurfowl
Painted stork
Painted tiger parrot
Painted tody-flycatcher
Painted whitestart
Palani laughingthrush
Palau bush warbler
Palau cicadabird
Palau fantail
Palau flycatcher
Palau fruit dove
Palau ground dove
Palau nightjar
Palau owl
Palau swiftlet
Palawan blue flycatcher
Palawan bulbul
Palawan drongo
Palawan flowerpecker
Palawan flycatcher
Palawan frogmouth
Palawan hornbill
Palawan peacock-pheasant
Palawan scops owl
Palawan striped babbler
Palawan tit
Pale batis
Pale baywing
Pale blue flycatcher
Pale chanting goshawk
Pale cicadabird
Pale crag martin
Pale flycatcher
Pale martin
Pale mountain pigeon
Pale prinia
Pale rockfinch
Pale rosefinch
Pale spiderhunter
Pale thrush
Pale white-eye
Pale-bellied hermit
Pale-bellied mourner
Pale-bellied myna
Pale-bellied tapaculo
Pale-bellied tyrant-manakin
Pale-bellied white-eye
Pale-billed antpitta
Pale-billed flowerpecker
Pale-billed hornbill
Pale-billed parrotbill
Pale-billed scrubwren
Pale-billed sicklebill
Pale-billed woodpecker
Pale-blue monarch
Pale-breasted illadopsis
Pale-breasted spinetail
Pale-breasted thrush
Pale-browed tinamou
Pale-browed treehunter
Pale-capped pigeon
Pale-chinned blue flycatcher
Pale-crested woodpecker
Pale-crowned cisticola
Pale-edged flycatcher
Pale-eyed blackbird
Pale-eyed pygmy tyrant
Pale-eyed thrush
Pale-faced bare-eye
Pale-faced bulbul
Pale-footed bush warbler
Pale-footed swallow
Pale-fronted nigrita
Pale-headed brushfinch
Pale-headed jacamar
Pale-headed munia
Pale-headed rosella
Pale-headed woodpecker
Pale-legged leaf warbler
Pale-legged warbler
Pale-mandibled aracari
Pale-naped brushfinch
Pale-olive greenbul
Pale-rumped swift
Pale-shouldered cicadabird
Palestine sunbird
Pale-tailed barbthroat
Pale-tailed canastero
Pale-throated wren-babbler
Pale-tipped inezia
Pale-vented bush-hen
Pale-vented pigeon
Pale-vented thrush
Pale-winged starling
Pale-winged trumpeter
Pale-yellow robin
Palila
Pallas's fish eagle
Pallas's grasshopper warbler
Pallas's gull
Pallas's leaf warbler
Pallas's reed bunting
Pallas's rosefinch
Pallas's sandgrouse
Pallid cuckoo
Pallid dove
Pallid harrier
Pallid honeyguide
Pallid scops owl
Pallid spinetail
Pallid swift
Palm cockatoo
Palm lorikeet
Palm tanager
Palm warbler
Palmchat
Palm-nut vulture
Pampa finch
Pampas meadowlark
Pampas pipit
Panamanian flycatcher
Panamanian tyrannulet
Panay striped babbler
Pander's ground jay
Pangani longclaw
Pantepui thrush
Paperbark flycatcher
Papuan babbler
Papuan black myzomela
Papuan boobook
Papuan dwarf kingfisher
Papuan eagle
Papuan frogmouth
Papuan grassbird
Papuan harrier
Papuan hawk-owl
Papuan king parrot
Papuan logrunner
Papuan lorikeet
Papuan mountain pigeon
Papuan nightjar
Papuan parrotfinch
Papuan pitta
Papuan scrub robin
Papuan scrubwren
Papuan sittella
Papuan spine-tailed swift
Papuan treecreeper
Papuan whipbird
Papuan white-eye
Papyrus canary
Papyrus gonolek
Papyrus yellow warbler
Para foliage-gleaner
Para gnatcatcher
Paradise drongo
Paradise jacamar
Paradise parrot
Paradise riflebird
Paradise shelduck
Paradise tanager
Parakeet auklet
Paramillo tapaculo
Paramo ground tyrant
Paramo pipit
Paramo seedeater
Paramo tapaculo
Parasitic jaeger
Pardusco
Paria brushfinch
Paria whitestart
Parker's antbird
Parker's spinetail
Parodi's hemispingus
Parrot crossbill
Parrot-billed seedeater
Parrot-billed sparrow
Partridge pigeon
Passenger pigeon
Patagonian canastero
Patagonian forest earthcreeper
Patagonian mockingbird
Patagonian sierra finch
Patagonian tinamou
Patagonian tyrant
Patagonian yellow finch
Pauraque
Pavonine cuckoo
Pavonine quetzal
Peaceful dove
Peach-fronted parakeet
Peacock coquette
Pearl kite
Pearl-bellied white-eye
Pearl-breasted swallow
Pearled treerunner
Pearl-spotted owlet
Pearly antshrike
Pearly parakeet
Pearly-bellied seedeater
Pearly-breasted conebill
Pearly-breasted cuckoo
Pearly-eyed thrasher
Pearly-vented tody-tyrant
Pechora pipit
Pectoral antwren
Pectoral sandpiper
Pectoral sparrow
Pectoral-patch cisticola
Peg-billed finch
Pelagic cormorant
Peleng fantail
Peleng leaf warbler
Pel's fishing owl
Pelzeln's tody-tyrant
Pemba green pigeon
Pemba scops owl
Pemba sunbird
Pemba white-eye
Penan bulbul
Pennant-winged nightjar
Peregrine falcon
Perijá brushfinch
Perijá metaltail
Perijá tapaculo
Perijá thistletail
Pernambuco foliage-gleaner
Pernambuco pygmy owl
Perplexing scrubwren
Persian shearwater
Peruvian antpitta
Peruvian booby
Peruvian diving petrel
Peruvian martin
Peruvian meadowlark
Peruvian pelican
Peruvian piedtail
Peruvian pipit
Peruvian plantcutter
Peruvian racket-tail
Peruvian recurvebill
Peruvian seaside cinclodes
Peruvian sheartail
Peruvian sierra finch
Peruvian tern
Peruvian thick-knee
Peruvian treehunter
Peruvian tyrannulet
Peruvian warbling antbird
Peruvian wren
Pesquet's parrot
Petit's cuckooshrike
Pfrimer's parakeet
Phainopepla
Pharaoh eagle-owl
Pheasant coucal
Pheasant cuckoo
Pheasant pigeon
Pheasant-tailed jacana
Philadelphia vireo
Philby's partridge
Philippa's crombec
Philippine bulbul
Philippine bush warbler
Philippine coucal
Philippine cuckoo-dove
Philippine drongo-cuckoo
Philippine duck
Philippine dwarf kingfisher
Philippine eagle
Philippine eagle-owl
Philippine fairy-bluebird
Philippine falconet
Philippine frogmouth
Philippine green pigeon
Philippine hanging parrot
Philippine hawk-cuckoo
Philippine hawk-eagle
Philippine honey buzzard
Philippine leaf warbler
Philippine leafbird
Philippine magpie-robin
Philippine megapode
Philippine nightjar
Philippine oriole
Philippine pied fantail
Philippine pitta
Philippine pygmy woodpecker
Philippine scops owl
Philippine serpent eagle
Philippine spine-tailed swift
Philippine swamphen
Philippine swiftlet
Philippine tailorbird
Philippine trogon
Phoenix petrel
Piapiac
Picazuro pigeon
Pictorella mannikin
Picui ground dove
Pied avocet
Pied bush chat
Pied butcherbird
Pied crow
Pied cuckoo-dove
Pied cuckooshrike
Pied currawong
Pied falconet
Pied goshawk
Pied harrier
Pied heron
Pied honeyeater
Pied imperial pigeon
Pied kingfisher
Pied monarch
Pied myna
Pied oystercatcher
Pied plover
Pied puffbird
Pied shrike-babbler
Pied starling
Pied stilt
Pied thrush
Pied triller
Pied water tyrant
Pied wheatear
Pied-billed grebe
Pied-crested tit-tyrant
Pied-winged swallow
Pigeon guillemot
Pileated flycatcher
Pileated parrot
Pileated woodpecker
Pilotbird
Pincoya storm petrel
Pine bunting
Pine flycatcher
Pine grosbeak
Pine siskin
Pine warbler
Pink pigeon
Pink robin
Pink-backed pelican
Pink-bellied imperial pigeon
Pink-billed lark
Pink-billed parrotfinch
Pink-breasted lark
Pink-browed rosefinch
Pink-eared duck
Pink-footed goose
Pink-footed puffback
Pink-footed shearwater
Pink-headed duck
Pink-headed fruit dove
Pink-headed imperial pigeon
Pink-headed warbler
Pink-legged graveteiro
Pink-legged rail
Pink-necked green pigeon
Pink-rumped rosefinch
Pink-spotted fruit dove
Pink-throated becard
Pink-throated brilliant
Pink-throated twinspot
Pinnated bittern
Pinon's imperial pigeon
Pinsker's hawk-eagle
Pin-striped tit-babbler
Pin-tailed green pigeon
Pin-tailed manakin
Pin-tailed parrotfinch
Pin-tailed sandgrouse
Pin-tailed snipe
Pin-tailed whydah
Pinto's spinetail
Pinyon jay
Piping bellbird
Piping crow
Piping hornbill
Piping plover
Pipipi
Piratic flycatcher
Pirre bush tanager
Pirre hummingbird
Pirre warbler
Pitcairn reed warbler
Pitt shag
Pitta-like ground roller
Piura chat-tyrant
Piura hemispingus
Placid greenbul
Plain antvireo
Plain bush-hen
Plain chachalaca
Plain flowerpecker
Plain gerygone
Plain greenbul
Plain honeyeater
Plain inezia
Plain laughingthrush
Plain leaf warbler
Plain mountain finch
Plain nightjar
Plain parakeet
Plain pigeon
Plain prinia
Plain softtail
Plain sunbird
Plain swift
Plain thornbird
Plain white-eye
Plain xenops
Plain-backed antpitta
Plain-backed pipit
Plain-backed sparrow
Plain-backed sunbird
Plain-bellied emerald
Plain-breasted ground dove
Plain-breasted hawk
Plain-breasted piculet
Plain-brown woodcreeper
Plain-capped starthroat
Plain-colored seedeater
Plain-colored tanager
Plain-crested elaenia
Plain-crowned spinetail
Plain-flanked rail
Plain-mantled tit-spinetail
Plain-pouched hornbill
Plains-wanderer
Plain-tailed nighthawk
Plain-tailed warbling finch
Plain-tailed wren
Plain-throated antwren
Plaintive cuckoo
Plain-winged antshrike
Plain-winged antwren
Plain-winged woodcreeper
Planalto foliage-gleaner
Planalto hermit
Planalto slaty antshrike
Planalto tapaculo
Planalto tyrannulet
Planalto woodcreeper
Plate-billed mountain toucan
Pleske's ground jay
Plumbeous antbird
Plumbeous antvireo
Plumbeous euphonia
Plumbeous forest falcon
Plumbeous hawk
Plumbeous ibis
Plumbeous kite
Plumbeous pigeon
Plumbeous rail
Plumbeous seedeater
Plumbeous sierra finch
Plumbeous tyrant
Plumbeous vireo
Plumbeous warbler
Plumbeous water redstart
Plumbeous-backed thrush
Plumbeous-crowned tyrannulet
Plumed guineafowl
Plumed whistling duck
Plume-toed swiftlet
Plum-faced lorikeet
Plum-headed finch
Plum-headed parakeet
Plum-throated cotinga
Plushcap
Plush-crested jay
Pohnpei cicadabird
Pohnpei fantail
Pohnpei flycatcher
Pohnpei kingfisher
Pohnpei lorikeet
Pohnpei starling
Point-tailed palmcreeper
Pollen's vanga
Polynesian ground dove
Polynesian imperial pigeon
Polynesian starling
Polynesian storm petrel
Polynesian triller
Polynesian wattled honeyeater
Pomarine jaeger
Pompadour cotinga
Poʻouli
Powerful owl
Powerful woodpecker
Prairie falcon
Providencia vireo
Przevalski's partridge
Puna pipit
Purple finch
Purple gallinule
Purple grenadier
Purple heron
Purple honeycreeper
Purple indigobird
Purple martin
Purple needletail
Purple quail-dove
Purple roller
Purple sandpiper
Père David's owl
Père David's snowfinch
Père David's tit
Quailfinch indigobird
Rachel's malimbe
Racket-tailed coquette
Racket-tailed roller
Racket-tailed treepie
Radde's accentor
Radde's warbler
Radjah shelduck
Raffles's malkoha
Raggiana bird-of-paradise
Raiatea parakeet
Rail-babbler
Raimondi's yellow finch
Rain quail
Rainbow bee-eater
Rainbow lorikeet
Rainbow pitta
Rainbow starfrontlet
Rainbow-bearded thornbill
Rainforest scops owl
Raja Ampat pitohui
Rajah scops owl
Rand's warbler
Ranongga white-eye
Rapa fruit dove
Rapa shearwater
Rarotonga monarch
Rarotonga starling
Raso lark
Ratchet-tailed treepie
Rattling cisticola
Razorbill
Razor-billed curassow
Recurve-billed bushbird
Red Sea cliff swallow
Red avadavat
Red bird-of-paradise
Red collared dove
Red crossbill
Red fody
Red fox sparrow
Red goshawk
Red junglefowl
Red kite
Red knot
Red lark
Red lory
Red myzomela
Red owl
Red phalarope
Red pileated finch
Red rail
Red shoveler
Red siskin
Red spurfowl
Red tanager
Red warbler
Red wattlebird
Red-and-black grosbeak
Red-and-black thrush
Red-and-blue lory
Red-and-green macaw
Red-and-white antpitta
Red-and-white crake
Red-and-white spinetail
Red-and-yellow barbet
Red-backed buttonquail
Red-backed fairywren
Red-backed flameback
Red-backed kingfisher
Red-backed mannikin
Red-backed mousebird
Red-backed shrike
Red-backed sierra finch
Red-backed thrush
Red-banded flowerpecker
Red-banded fruiteater
Red-bearded bee-eater
Red-bellied fruit dove
Red-bellied grackle
Red-bellied macaw
Red-bellied malimbe
Red-bellied paradise flycatcher
Red-bellied parrot
Red-bellied woodpecker
Red-billed blue magpie
Red-billed brushturkey
Red-billed buffalo weaver
Red-billed chough
Red-billed curassow
Red-billed dwarf hornbill
Red-billed emerald
Red-billed firefinch
Red-billed ground cuckoo
Red-billed helmetshrike
Red-billed leiothrix
Red-billed malkoha
Red-billed oxpecker
Red-billed parrot
Red-billed partridge
Red-billed pied tanager
Red-billed pigeon
Red-billed pytilia
Red-billed quelea
Red-billed scimitar babbler
Red-billed scythebill
Red-billed spurfowl
Red-billed starling
Red-billed streamertail
Red-billed teal
Red-billed tropicbird
Red-billed tyrannulet
Red-billed woodcreeper
Red-breasted chat
Red-breasted coua
Red-breasted flycatcher
Red-breasted goose
Red-breasted meadowlark
Red-breasted merganser
Red-breasted nuthatch
Red-breasted paradise kingfisher
Red-breasted parakeet
Red-breasted partridge
Red-breasted pygmy parrot
Red-breasted sapsucker
Red-breasted swallow
Red-breasted wheatear
Red-browed amazon
Red-browed finch
Red-browed pardalote
Red-browed treecreeper
Red-capped cardinal
Red-capped coua
Red-capped crombec
Red-capped flowerpecker
Red-capped forest warbler
Red-capped lark
Red-capped manakin
Red-capped myzomela
Red-capped parrot
Red-capped plover
Red-capped robin
Red-capped robin-chat
Red-cheeked cordon-bleu
Red-cheeked parrot
Red-cheeked wattle-eye
Red-chested buttonquail
Red-chested cuckoo
Red-chested flufftail
Red-chested goshawk
Red-chested owlet
Red-chested sunbird
Red-chested swallow
Red-chinned lorikeet
Red-cockaded woodpecker
Red-collared babbler
Red-collared lorikeet
Red-collared myzomela
Red-collared widowbird
Red-collared woodpecker
Red-cowled cardinal
Red-crested cardinal
Red-crested cotinga
Red-crested korhaan
Red-crested pochard
Red-crested turaco
Red-crowned amazon
Red-crowned ant tanager
Red-crowned barbet
Red-crowned crane
Red-crowned malimbe
Red-crowned parakeet
Red-crowned woodpecker
Reddish egret
Reddish hermit
Reddish scops owl
Reddish-winged bare-eye
Red-eared firetail
Red-eared fruit dove
Red-eared parrotfinch
Red-eyed dove
Red-eyed puffback
Red-eyed vireo
Red-faced barbet
Red-faced cisticola
Red-faced cormorant
Red-faced crimsonwing
Red-faced crombec
Red-faced guan
Red-faced liocichla
Red-faced malkoha
Red-faced mousebird
Red-faced parrot
Red-faced spinetail
Red-faced warbler
Red-faced woodland warbler
Red-fan parrot
Red-flanked bluetail
Red-flanked lorikeet
Red-footed booby
Red-footed falcon
Red-fronted antpecker
Red-fronted barbet
Red-fronted coot
Red-fronted coua
Red-fronted lorikeet
Red-fronted macaw
Red-fronted parrot
Red-fronted parrotlet
Red-fronted prinia
Red-fronted rosefinch
Red-fronted serin
Red-fronted tinkerbird
Red-gartered coot
Redhead
Red-headed barbet
Red-headed bluebill
Red-headed bullfinch
Red-headed bunting
Red-headed finch
Red-headed flameback
Red-headed lovebird
Red-headed malimbe
Red-headed manakin
Red-headed myzomela
Red-headed parrotfinch
Red-headed quelea
Red-headed tanager
Red-headed trogon
Red-headed vulture
Red-headed weaver
Red-headed woodpecker
Red-hooded tanager
Red-keeled flowerpecker
Red-kneed dotterel
Red-knobbed coot
Red-knobbed imperial pigeon
Red-legged cormorant
Red-legged crake
Red-legged honeycreeper
Red-legged kittiwake
Red-legged partridge
Red-legged seriema
Red-legged thrush
Red-legged tinamou
Red-lored amazon
Red-lored whistler
Red-mantled rosefinch
Red-masked parakeet
Red-moustached fruit dove
Red-naped bushshrike
Red-naped fruit dove
Red-naped ibis
Red-naped sapsucker
Red-naped trogon
Red-necked amazon
Red-necked aracari
Red-necked avocet
Red-necked buzzard
Red-necked crake
Red-necked falcon
Red-necked grebe
Red-necked nightjar
Red-necked phalarope
Red-necked spurfowl
Red-necked stint
Red-necked tanager
Red-necked woodpecker
Red-pate cisticola
Red-ruffed fruitcrow
Red-rumped bush tyrant
Red-rumped cacique
Red-rumped parrot
Red-rumped swallow
Red-rumped tinkerbird
Red-rumped wheatear
Red-rumped woodpecker
Red-shouldered blackbird
Red-shouldered cuckooshrike
Red-shouldered hawk
Red-shouldered macaw
Red-shouldered spinetail
Red-shouldered tanager
Red-shouldered vanga
Red-spectacled amazon
Red-stained woodpecker
Red-tailed amazon
Red-tailed ant thrush
Red-tailed black cockatoo
Red-tailed bristlebill
Red-tailed comet
Red-tailed greenbul
Red-tailed hawk
Red-tailed laughingthrush
Red-tailed leaflove
Red-tailed minla
Red-tailed newtonia
Red-tailed shrike
Red-tailed tropicbird
Red-tailed vanga
Red-tailed wheatear
Red-thighed sparrowhawk
Redthroat
Red-throated alethe
Red-throated ant tanager
Red-throated barbet
Red-throated bee-eater
Red-throated caracara
Red-throated cliff swallow
Red-throated loon
Red-throated lorikeet
Red-throated parakeet
Red-throated parrotfinch
Red-throated piping guan
Red-throated pipit
Red-throated sunbird
Red-throated thrush
Red-throated tit
Red-throated twinspot
Red-throated wryneck
Red-vented barbet
Red-vented bulbul
Red-vented cockatoo
Red-vented malimbe
Red-vested myzomela
Red-wattled lapwing
Red-whiskered bulbul
Redwing
Red-winged blackbird
Red-winged fairywren
Red-winged francolin
Red-winged grey warbler
Red-winged lark
Red-winged laughingthrush
Red-winged parrot
Red-winged prinia
Red-winged pytilia
Red-winged starling
Red-winged tinamou
Red-winged wood rail
Reed cormorant
Reed parrotbill
Reeves's pheasant
Regal sunbird
Regent bowerbird
Regent honeyeater
Regent parrot
Regent whistler
Reichard's seedeater
Reichenbach's sunbird
Reichenow's batis
Reichenow's seedeater
Reischek's parakeet
Reiser's tyrannulet
Relict gull
Rennell fantail
Rennell parrot
Rennell shrikebill
Rennell starling
Rennell whistler
Rennell white-eye
Resplendent quetzal
Restinga tyrannulet
Restless flycatcher
Retz's helmetshrike
Rhinoceros auklet
Rhinoceros hornbill
Ribbon-tailed astrapia
Richard's pipit
Ridgetop swiftlet
Ridgway's hawk
Ridgway's rail
Rifleman
Rimatara reed warbler
Ring ouzel
Ring-billed gull
Ringed antpipit
Ringed kingfisher
Ringed teal
Ringed warbling finch
Ringed woodpecker
Ring-necked dove
Ring-necked duck
Ring-necked francolin
Ring-tailed pigeon
Rinjani scops owl
Rio Branco antbird
Rio Madeira stipplethroat
Rio Negro gnatcatcher
Rio Suno antwren
Rio de Janeiro antbird
Rio de Janeiro antwren
Riparian antbird
River lapwing
River prinia
River tern
River tyrannulet
River warbler
Riverbank warbler
Riverside tyrant
Riverside wren
Rivoli's hummingbird
Roadside hawk
Roberts's warbler
Robin accentor
Robust white-eye
Robust woodpecker
Rock bunting
Rock bush quail
Rock dove
Rock earthcreeper
Rock firefinch
Rock kestrel
Rock martin
Rock parrot
Rock partridge
Rock pratincole
Rock ptarmigan
Rock sandpiper
Rock shag
Rock sparrow
Rock tapaculo
Rock wren
Rockefeller's sunbird
Rock-loving cisticola
Rockrunner
Rockwarbler
Rodrigues fody
Rodrigues night heron
Rodrigues owl
Rodrigues parrot
Rodrigues pigeon
Rodrigues rail
Rodrigues solitaire
Rodrigues starling
Rodrigues warbler
Roll's partridge
Romblon hawk-owl
Rondonia warbling antbird
Rondonia woodcreeper
Rondônia bushbird
Rook
Roraiman antbird
Roraiman antwren
Roraiman barbtail
Roraiman flycatcher
Roraiman nightjar
Roraiman warbler
Rose robin
Roseate spoonbill
Roseate tern
Rose-bellied bunting
Rose-breasted chat
Rose-breasted grosbeak
Rose-collared piha
Rose-crowned fruit dove
Rose-crowned parakeet
Rose-faced parrot
Rose-fronted parakeet
Rose-ringed parakeet
Rose-throated becard
Rose-throated tanager
Ross's goose
Ross's gull
Ross's turaco
Rosy bee-eater
Rosy minivet
Rosy pipit
Rosy starling
Rosy thrush-tanager
Rosy-billed pochard
Rosy-faced lovebird
Rosy-patched bushshrike
Rosy-throated longclaw
Rota white-eye
Rote boobook
Rote leaf warbler
Rote myzomela
Rothschild's swift
Rotuma myzomela
Rouget's rail
Rough-crested malkoha
Rough-legged buzzard
Round-tailed manakin
Roviana rail
Royal cinclodes
Royal parrotfinch
Royal penguin
Royal spoonbill
Royal sunangel
Royal tern
Ruaha chat
Rubeho akalat
Rubeho forest partridge
Rubeho warbler
Ruby-cheeked sunbird
Ruby-crowned kinglet
Ruby-crowned tanager
Ruby-throated bulbul
Ruby-throated hummingbird
Ruby-throated myzomela
Ruby-topaz hummingbird
Rudd's apalis
Rudd's lark
Ruddy crake
Ruddy cuckoo-dove
Ruddy duck
Ruddy foliage-gleaner
Ruddy ground dove
Ruddy kingfisher
Ruddy pigeon
Ruddy quail-dove
Ruddy shelduck
Ruddy spinetail
Ruddy tody-flycatcher
Ruddy treerunner
Ruddy turnstone
Ruddy woodcreeper
Ruddy-breasted crake
Ruddy-breasted seedeater
Ruddy-capped nightingale-thrush
Ruddy-headed goose
Ruddy-tailed flycatcher
Rufescent antshrike
Rufescent darkeye
Rufescent imperial pigeon
Rufescent prinia
Rufescent screech owl
Rufescent tiger heron
Ruff
Ruffed grouse
Rufous antpitta
Rufous babbler
Rufous bristlebird
Rufous casiornis
Rufous chatterer
Rufous cisticola
Rufous coucal
Rufous crab hawk
Rufous fantail
Rufous fieldwren
Rufous fishing owl
Rufous flycatcher
Rufous gnateater
Rufous grasswren
Rufous hawk-cuckoo
Rufous hornbill
Rufous hornero
Rufous hummingbird
Rufous monarch
Rufous motmot
Rufous mourner
Rufous nightjar
Rufous owl
Rufous paradise flycatcher
Rufous piculet
Rufous piha
Rufous potoo
Rufous sabrewing
Rufous scrubbird
Rufous shrikethrush
Rufous sibia
Rufous songlark
Rufous spinetail
Rufous treecreeper
Rufous treepie
Rufous-backed honeyeater
Rufous-backed stipplethroat
Rufous-banded honeyeater
Rufous-bellied helmetshrike
Rufous-capped lark
Rufous-headed chachalaca
Rufous-headed tailorbird
Rufous-lored tyrannulet
Rufous-sided honeyeater
Rufous-tailed jungle flycatcher
Rufous-tailed lark
Rufous-tailed palm thrush
Rufous-tailed plantcutter
Rufous-tailed robin
Rufous-tailed scrub robin
Rufous-tailed shama
Rufous-tailed stipplethroat
Rufous-tailed tailorbird
Rufous-tailed tyrant
Rufous-tailed weaver
Rufous-tailed xenops
Rufous-thighed hawk
Rufous-throated honeyeater
Rufous-vented tapaculo
Rufous-winged antwren
Rufous-winged buzzard
Rufous-winged cisticola
Rufous-winged fulvetta
Rufous-winged ground cuckoo
Rufous-winged illadopsis
Rufous-winged philentoma
Rufous-winged sparrow
Rufous-winged sunbird
Rufous-winged tanager
Rufous-winged tyrannulet
Rufous-winged woodpecker
Running coua
Ruspoli's turaco
Russet antshrike
Russet bush warbler
Russet nightingale-thrush
Russet sparrow
Russet-backed jungle flycatcher
Russet-backed oropendola
Russet-bellied spinetail
Russet-capped tesia
Russet-crowned crake
Russet-crowned motmot
Russet-crowned quail-dove
Russet-crowned warbler
Russet-mantled softtail
Russet-naped wood rail
Russet-tailed thrush
Rusty-bellied shortwing
Rusty-throated wren-babbler
Rusty-tinged antpitta
Rwenzori apalis
Rwenzori double-collared sunbird
Réunion bulbul
Réunion cuckooshrike
Réunion grey white-eye
Réunion harrier
Réunion ibis
Réunion kestrel
Réunion night heron
Réunion olive white-eye
Réunion owl
Réunion rail
Réunion sheldgoose
Réunion stonechat
Río Orinoco spinetail
Rück's blue flycatcher
Rüppell's black chat
Rüppell's korhaan
Rüppell's parrot
Rüppell's robin-chat
Rüppell's starling
Rüppell's vulture
Rüppell's warbler
Rüppell's weaver
Samoan white-eye
Sand martin
Sao Francisco black tyrant
Sarus crane
Sassi's olive greenbul
Satanic nightjar
Satin bowerbird
Satin flycatcher
Satin swiftlet
Saturnine antshrike
Satyr tragopan
Saunders's gull
Saunders's tern
Savanna hawk
Savanna nightjar
Savannah sparrow
Savile's bustard
Savi's warbler
Saw-billed hermit
Saxaul sparrow
Sayaca tanager
Say's phoebe
Scale-crested pygmy tyrant
Scaled antbird
