"avibase_id","categ","subcateg","categ_descr","subcat_descr","value","units","min_value","max_value","samplesize","refer","url"
"avibase-6E8B492E","DISTRIB","ANNUAL","Species distribution","Geographical range","Extinct. Known only from two specimens (one of which now is lost) and one illustration; probably was native to an island or island group in the South Pacific","","","","","Clements 2021","https://www.birds.cornell.edu/clementschecklist/download/"
