"avibase_id","categ","subcateg","categ_descr","subcat_descr","value","units","min_value","max_value","samplesize","refer","url"
"avibase-B2E68FE6","HABITAT","DESCR","Habitat","Habitat description","humid forest, second growth, savanna;lowlands-1900m","","","","","Sibley 1996",""
