"avibase_id","categ","subcateg","categ_descr","subcat_descr","value","units","min_value","max_value","samplesize","refer","url"
"avibase-B55DC5A9","HABITAT","DESCR","Habitat","Habitat description","humid forest, scrub, woodland ;mountains 900-3000m","","","","","Sibley 1996",""
