"avibase_id","categ","subcateg","categ_descr","subcat_descr","value","units","min_value","max_value","samplesize","refer","url"
"avibase-9591843E","HABITAT","DESCR","Habitat","Habitat description","dense arid scrub, usu with tall grass, thick undergrowth of low woodland;lowlands to 2000m in Loja, EC","","","","","Sibley 1996",""
