"avibase_id","categ","subcateg","categ_descr","subcat_descr","value","units","min_value","max_value","samplesize","refer","url"
"avibase-7FA1E8FC","DISTRIB","ANNUAL","Species distribution","Geographical range","Extinct. Formerly occurred on Réunion Island; last reported in 1724","","","","","Clements 2021","https://www.birds.cornell.edu/clementschecklist/download/"
