"avibase_id","categ","subcateg","categ_descr","subcat_descr","value","units","min_value","max_value","samplesize","refer","url"
"avibase-96A7B1E8","DISTRIB","ANNUAL","Species distribution","Geographical range","E Eurasia; winters SE Asia to Indonesia and Australasia","","","","","Clements 2004",""
