"avibase_id","categ","subcateg","categ_descr","subcat_descr","value","units","min_value","max_value","samplesize","refer","url"
"avibase-B01378DF","DISTRIB","ANNUAL","Species distribution","Geographical range","Extinct. Formerly occurred on Mauritius; likely disappeared some time after introduction of cats (1700) and rats (1735)","","","","","Clements 2021","https://www.birds.cornell.edu/clementschecklist/download/"
