"avibase_id","categ","subcateg","categ_descr","subcat_descr","value","units","min_value","max_value","samplesize","refer","url"
"avibase-F9A74DD9","DISTRIB","ANNUAL","Species distribution","Geographical range","Extinct. Formerly occurred on Réunion Island; may have survived until the 1670s","","","","","Clements 2021","https://www.birds.cornell.edu/clementschecklist/download/"
