"avibase_id","categ","subcateg","categ_descr","subcat_descr","value","units","min_value","max_value","samplesize","refer","url"
"avibase-9AF329AF","HABITAT","DESCR","Habitat","Habitat description","Forest, woodlands, savanna and mangroves; 0-1000 m","","","","","http://www.noord.bart.nl/~edcolijn/bird.html","http://www.noord.bart.nl/~edcolijn/bird.html"
